query_id,candidate_id,factor,human_rating,merit_similarity,target_specificity,tags
130993,112975,timbre,NAN,0.9739639102860975,88.71666666666667,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
130993,112978,timbre,NAN,0.970474223963664,75.625,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
130993,4066,timbre,NAN,0.9691998144490412,73.71666666666667,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
130993,5156,timbre,NAN,0.9684432506851837,59.141666666666666,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
130993,95727,timbre,NAN,0.9681358663462499,83.275,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,144945,melody,NAN,0.9147023247716533,-26.75,WRONG_MELODY
131772,144939,melody,NAN,0.9118706543788282,12.616666666666667,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,56690,melody,NAN,0.9019897439503856,23.408333333333335,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,95251,melody,NAN,0.9008024525066267,-10.716666666666669,WRONG_MELODY
131772,130133,melody,NAN,0.8999618540488273,7.75833333333334,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,138306,rhythm,NAN,0.8714588285253919,5.333333333333343,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,1196,rhythm,NAN,0.8262326540328195,1.8583333333333343,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,20818,rhythm,NAN,0.8019665385993027,-27.24166666666666,WRONG_RHYTHM
131772,70174,rhythm,NAN,0.7935892894895403,6.599999999999994,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,126602,rhythm,NAN,0.7893584481993361,9.041666666666686,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
131772,97692,timbre,NAN,0.8738863592417409,-29.750000000000004,WRONG_TIMBRE
131772,109972,timbre,NAN,0.8729676658028613,-11.69166666666667,WRONG_TIMBRE
131772,97404,timbre,1,0.8710977332337242,-33.65833333333333,WRONG_TIMBRE
131772,154413,timbre,0,0.8383030458434274,-26.54166666666667,WRONG_TIMBRE
133272,38961,melody,NAN,0.862976914706026,18.125000000000014,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,28477,melody,NAN,0.8608464722594111,10.483333333333334,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,10388,melody,NAN,0.8554254227003208,21.78333333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,120203,melody,NAN,0.8537572393364034,56.93333333333332,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,84156,melody,NAN,0.8520011844717414,15.674999999999997,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,129090,rhythm,NAN,0.8785004247275274,27.20833333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,121593,rhythm,NAN,0.8394033823733589,40.89166666666666,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,107251,rhythm,NAN,0.8389711186135467,38.39166666666667,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,137723,rhythm,NAN,0.8106731891846417,9.950000000000017,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,112318,rhythm,NAN,0.8036249924777173,26.516666666666666,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
133272,133275,timbre,2,0.9867727805952488,-46.64166666666667,MIR_MISSES_HIGH_LEVEL_STRUCTURE
133272,104068,timbre,1,0.9853998438859489,-43.975,WRONG_TIMBRE
133272,141074,timbre,1,0.9840584515964935,-67.34166666666667,WRONG_TIMBRE
133272,131656,timbre,1,0.9795491007379566,-51.20833333333333,WRONG_TIMBRE
133272,108504,timbre,2,0.9773664377017068,-52.86666666666667,MIR_MISSES_HIGH_LEVEL_STRUCTURE
138406,85491,melody,NAN,0.9299698477161844,1.1833333333333371,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,95726,melody,NAN,0.9272291339444257,20.691666666666656,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,72134,melody,NAN,0.9243655897726375,4.774999999999999,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,147295,melody,NAN,0.9178479132083607,-27.108333333333334,WRONG_MELODY
138406,112020,melody,NAN,0.8996207138951191,11.575000000000003,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,14740,rhythm,NAN,0.9313476318572012,10.274999999999991,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,39658,rhythm,NAN,0.8959654311600597,21.416666666666664,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,148611,rhythm,NAN,0.8815314760675835,5.816666666666663,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,85420,rhythm,NAN,0.8747873128904782,36.79166666666667,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,57663,rhythm,NAN,0.8693733089346646,20.250000000000014,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138406,51661,timbre,3,0.9839072430876012,-36.891666666666666,MIR_MISSES_HIGH_LEVEL_STRUCTURE
138406,121590,timbre,0,0.9810685040285887,-13.275000000000006,WRONG_TIMBRE
138406,43593,timbre,1,0.9808586649355958,8.558333333333337,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,122365,melody,NAN,0.9529086248112559,42.56666666666666,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,148233,melody,NAN,0.9511191372698907,48.40833333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,3708,melody,NAN,0.9318561783468406,13.983333333333327,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,85951,melody,NAN,0.9300694772400111,16.33333333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,144181,melody,NAN,0.9277626862655738,-5.9666666666666615,WRONG_MELODY
138413,149100,rhythm,NAN,0.8972870907640442,-15.058333333333337,WRONG_RHYTHM
138413,39664,rhythm,NAN,0.8774292792465138,-10.658333333333339,WRONG_RHYTHM
138413,129683,rhythm,NAN,0.8769525616621818,21.45000000000001,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,12485,rhythm,NAN,0.8693311373913637,16.333333333333343,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,129696,rhythm,NAN,0.8668797401334357,-12.841666666666661,WRONG_RHYTHM
138413,126426,timbre,1,0.9860832424116164,29.699999999999996,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,127273,timbre,1,0.9833296245445813,24.33333333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,20050,timbre,1,0.9760030745110859,52.94166666666668,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
138413,51919,timbre,1,0.9746129491310479,59.40833333333333,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,148120,melody,NAN,0.8782736757600456,14.899999999999999,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,133454,melody,NAN,0.8774865458587566,5.6499999999999915,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,118739,melody,NAN,0.8768092872461919,-12.766666666666659,WRONG_MELODY
142094,66525,melody,NAN,0.8677342850715113,2.316666666666663,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,120308,melody,NAN,0.8555245457403391,-0.5333333333333314,WRONG_MELODY
142094,131773,rhythm,NAN,0.8241663447256065,27.166666666666686,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,109906,rhythm,NAN,0.8130567093608368,24.825000000000003,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,113564,rhythm,NAN,0.798669770576987,-8.575000000000003,WRONG_RHYTHM
142094,107047,rhythm,NAN,0.7867087725060482,51.01666666666668,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,126223,rhythm,NAN,0.7662014559368435,26.308333333333337,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,133535,timbre,1,0.9377769632106426,6.866666666666674,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
142094,47070,timbre,2,0.915170447504261,-12.933333333333337,MIR_MISSES_HIGH_LEVEL_STRUCTURE
142094,127871,timbre,2,0.9141863557544483,-13.55833333333333,MIR_MISSES_HIGH_LEVEL_STRUCTURE
146961,85486,melody,NAN,0.9531464197382237,25.249999999999986,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
146961,103520,melody,NAN,0.9413261808899611,-0.0833333333333286,WRONG_MELODY
146961,3708,melody,NAN,0.9366716717570309,4.091666666666669,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
146961,118195,melody,NAN,0.9299772951689893,6.283333333333346,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
146961,97211,melody,NAN,0.9298989418359156,32.266666666666666,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
146961,104780,rhythm,NAN,0.877005882192966,-26.266666666666673,WRONG_RHYTHM
146961,138415,rhythm,NAN,0.8525420924107088,-2.9750000000000085,WRONG_RHYTHM
146961,1893,rhythm,NAN,0.8361806964623255,-47.641666666666666,WRONG_RHYTHM
146961,3775,rhythm,NAN,0.8361414319993703,-31.63333333333334,WRONG_RHYTHM
146961,35443,rhythm,NAN,0.8357039112045135,-3.4000000000000057,WRONG_RHYTHM
146961,99260,timbre,0,0.9860978490895721,-30.133333333333333,WRONG_TIMBRE
146961,101112,timbre,0,0.9856146979747845,10.100000000000001,TECHNICALLY_SIMILAR_NOT_PERCEPTUALLY_USEFUL
