review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_019,5qzjaUWNihLEG3dOhRlJ3N,Gossamer Dress,City Girl | Ibrahim,Somnolent Nova,213.698,2019,Gossamer Dress City Girl,3,oEzjlt1_rQc,https://www.youtube.com/watch?v=oEzjlt1_rQc,➥ ibrahim - gossamer dress (ft. City Girl),N3ko,N3ko,220.0,136,ibrahim - gossamer dress (ft. City Girl) ◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼◼ Genre : #Chill #Relaxing ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_020,6RyoC29FTgZAr2RV8Dp3Jn,Endless Steps Through the Concrete Woods and into Your Heart,City Girl,Snow Rose,183.187,2017,Endless Steps Through the Concrete Woods and into Your Heart City Girl,1,r1mvO6CwuSI,https://www.youtube.com/watch?v=r1mvO6CwuSI,city girl ~ endless steps through the concrete woods and into your heart,City Girl,City Girl,184.0,41996,art by vickisigh: https://twitter.com/vickisigh/status/1336421869902200832/photo/1 ▻ soundcloud: https://soundcloud.com/citygrl ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_020,6RyoC29FTgZAr2RV8Dp3Jn,Endless Steps Through the Concrete Woods and into Your Heart,City Girl,Snow Rose,183.187,2017,Endless Steps Through the Concrete Woods and into Your Heart City Girl,2,mcS_aiIejZo,https://www.youtube.com/watch?v=mcS_aiIejZo,City Girl - Endless Steps Through the Concrete Woods and into Your Heart,Emporium One,Emporium One,185.0,18,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_020,6RyoC29FTgZAr2RV8Dp3Jn,Endless Steps Through the Concrete Woods and into Your Heart,City Girl,Snow Rose,183.187,2017,Endless Steps Through the Concrete Woods and into Your Heart City Girl,3,BzJwN1PAQ2U,https://www.youtube.com/watch?v=BzJwN1PAQ2U,City Girl - endless steps through the concrete woods and into your heart,Furemu フレム,Furemu フレム,184.0,590,City Girl Soundcloud: https://soundcloud.com/citygrl Twitter: https://mobile.twitter.com/citygirltime Tumblr: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_021,4Z7GDA2zUrmz0EawisL1QG,Dulcet Slumber,City Girl | tiffi,Goddess of the Hollow,244.398,2020,Dulcet Slumber City Girl,1,TVNxamzCotA,https://www.youtube.com/watch?v=TVNxamzCotA,Dulcet Slumber (feat. Tiffi),City Girl,City Girl,245.0,87176,Provided to YouTube by DistroKid Dulcet Slumber (feat. Tiffi) · City Girl · Tiffi Goddess of the Hollow ℗ City Girl Records Released ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_021,4Z7GDA2zUrmz0EawisL1QG,Dulcet Slumber,City Girl | tiffi,Goddess of the Hollow,244.398,2020,Dulcet Slumber City Girl,2,v88OYmv4EpY,https://www.youtube.com/watch?v=v88OYmv4EpY,City Girl - Dulcet Slumber (feat. Tiffi) [slowed & reverb],purple kitten,purple kitten,306.0,528,"Very chill track I listened to while working and could not find any slowed versions of it. The entire credit goes to City Girl, Tiffi and ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_021,4Z7GDA2zUrmz0EawisL1QG,Dulcet Slumber,City Girl | tiffi,Goddess of the Hollow,244.398,2020,Dulcet Slumber City Girl,3,uI05wlkoskQ,https://www.youtube.com/watch?v=uI05wlkoskQ,City Girl - Dulcet Slumber {feat. Tiffi} {Slowed} {One Hour},Livi,Livi,3819.0,73,"Welcome! Thank you for viewing and listening to my video! Music isn't by me, I only slowed it down. Enjoy the music and relax ^v^ ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_022,4AHNi316rl3KI3hKIsdxZe,Restless,BIBI,LISTEN 035 Restless,267.08,2020,Restless BIBI,1,se4Xsgb0qGk,https://www.youtube.com/watch?v=se4Xsgb0qGk,[MV] BIBI(비비) _ Restless(신경쓰여) (LISTEN 035),1theK (원더케이),1theK (원더케이),268.0,2812522,"[MV] BIBI(비비) _ Restless(신경쓰여) (LISTEN 035) K-POP Wonderland, 1theK K-POP의 모든 즐거움을 1theK(원더케이)에서 만나 ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_022,4AHNi316rl3KI3hKIsdxZe,Restless,BIBI,LISTEN 035 Restless,267.08,2020,Restless BIBI,2,xUiMRfn-YPE,https://www.youtube.com/watch?v=xUiMRfn-YPE,[I'm LIVE] BIBI (비비) & Restless (신경쓰여),I'm LIVE | 아임라이브,I'm LIVE | 아임라이브,259.0,98676,"예측불가, 대체 불가 신예 뮤지션 '비비' Joining us on this week's I'm LIVE is super-talented singer, rapper, and songwriter BIBI!",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_022,4AHNi316rl3KI3hKIsdxZe,Restless,BIBI,LISTEN 035 Restless,267.08,2020,Restless BIBI,3,60bTG8hvD_4,https://www.youtube.com/watch?v=60bTG8hvD_4,BIBI - Restless (신경쓰여) [Audio],2A1.Trương Thị Phương Anh,2A1.Trương Thị Phương Anh,268.0,6844,BIBI - Restless [Audio] Lyrics: [Verse 1] Bul kkeojin bangan dwinggulda Jeonhwaneun wae jamman jal jago Hoksi geunyang ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_023,1kNS8oeX42WP0HWHO9affg,L's Theme,Lofi Fruits Music | Tempura,Pai Sho,135.041,2021,L's Theme Lofi Fruits Music,1,gjf8y_LG_8E,https://www.youtube.com/watch?v=gjf8y_LG_8E,L's Theme [Lofi Fruits Release],Lofi Fruits,Lofi Fruits,136.0,118125,L's Theme [Lofi Fruits Release] The best Lofi Hip Hop & Chill Music playlist: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_023,1kNS8oeX42WP0HWHO9affg,L's Theme,Lofi Fruits Music | Tempura,Pai Sho,135.041,2021,L's Theme Lofi Fruits Music,2,EQLJ1I3CFfg,https://www.youtube.com/watch?v=EQLJ1I3CFfg,L's theme lofi (death note),Cadred,Cadred,207.0,25707,My Spotify https://open.spotify.com/artist/0SPgkldLRPF6FRwngmfjpH?si=mofiW58gRiu_CLW15SEysQ ▻ Art ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_023,1kNS8oeX42WP0HWHO9affg,L's Theme,Lofi Fruits Music | Tempura,Pai Sho,135.041,2021,L's Theme Lofi Fruits Music,3,SMgff2QIwsE,https://www.youtube.com/watch?v=SMgff2QIwsE,L's Theme,Piano Fruits Music - Topic,Piano Fruits Music - Topic,135.0,2385,Provided to YouTube by Strange Fruits L's Theme · Piano Fruits Music · Benjamin Cambridge Ambient Fruits Music Vol.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_024,4A9j01WZ16YMCaovAcHy61,it was like that,FION,it was like that,247.122,2023,it was like that FION,1,sa_yvkixVJY,https://www.youtube.com/watch?v=sa_yvkixVJY,it was like that,FION - Topic,FION - Topic,248.0,2877,Provided to YouTube by DistroKid it was like that · FION · Timothy Choy · Jhonatan Velasquez · Mike Cervantes · Kristy Law it was ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_024,4A9j01WZ16YMCaovAcHy61,it was like that,FION,it was like that,247.122,2023,it was like that FION,2,ZVkuVOH0MhQ,https://www.youtube.com/watch?v=ZVkuVOH0MhQ,"Fiona Apple reciting the ""When the pawn"" poem in 1997",Jennifer C,Jennifer C,39.0,73413,When the pawn hits the conflicts he thinks like a king What he knows throws the blows when he goes to the fight And he'll win the ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_024,4A9j01WZ16YMCaovAcHy61,it was like that,FION,it was like that,247.122,2023,it was like that FION,3,7kLQN-YuQgU,https://www.youtube.com/watch?v=7kLQN-YuQgU,stan twitter: fiona is that a ghost behind you,💙Liam Moore💙,💙Liam Moore💙,51.0,191611,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_025,5byXSKd7QOHtVMOiptklBD,i swear i'll never leave again,keshi,THE REAPER,173.716,2018,i swear i'll never leave again keshi,1,AJ75-7IIjRs,https://www.youtube.com/watch?v=AJ75-7IIjRs,i swear i'll never leave again,keshi,keshi,174.0,4868988,Provided to YouTube by Label Engine i swear i'll never leave again · keshi The Reaper ℗ United Common Records Released on: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_025,5byXSKd7QOHtVMOiptklBD,i swear i'll never leave again,keshi,THE REAPER,173.716,2018,i swear i'll never leave again keshi,2,f6jbo0Qudrs,https://www.youtube.com/watch?v=f6jbo0Qudrs,keshi - i swear i'll never leave again (Lyrics),TheGoodVibe,TheGoodVibe,173.0,810528,' keshi - i swear i'll never leave again ' ♫ ⤷ https://goo.gl/6Zvfoy Find us on Spotify!: https://lnk.to/allgood-vibe https://lnk.to/3-am ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_025,5byXSKd7QOHtVMOiptklBD,i swear i'll never leave again,keshi,THE REAPER,173.716,2018,i swear i'll never leave again keshi,3,ZT_uB68BUI4,https://www.youtube.com/watch?v=ZT_uB68BUI4,i swear i'll never leave again,keshi,keshi,174.0,2870233,Provided to YouTube by Record Union i swear i'll never leave again · keshi THE REAPER ℗ 2018 Casey Luong Released on: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_026,7cLvLpnhpnQtea3ETMYgV5,Never Go Wrong,Nicky Youre | david hugo,Never Go Wrong,155.962,2022,Never Go Wrong Nicky Youre,1,fLVI_rnOcDQ,https://www.youtube.com/watch?v=fLVI_rnOcDQ,"Nicky Youre, david hugo - Never Go Wrong",Nicky Youre,Nicky Youre,165.0,1128023,Stream “Never” Go Wrong” now: https://ffm.to/nevergowrong A Vision Kid Films Production Performed By: Nicky Youre & David ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_026,7cLvLpnhpnQtea3ETMYgV5,Never Go Wrong,Nicky Youre | david hugo,Never Go Wrong,155.962,2022,Never Go Wrong Nicky Youre,2,-TCrJnZlV5U,https://www.youtube.com/watch?v=-TCrJnZlV5U,Nicky Youre & David Hugo - Never Go Wrong (Lyrics),SauceOnly,SauceOnly,156.0,299396,stream: https://ffm.to/nevergowrong Nicky Youre & David Hugo - Never Go Wrong (Lyrics) Help us reach 500000 subscribers ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_026,7cLvLpnhpnQtea3ETMYgV5,Never Go Wrong,Nicky Youre | david hugo,Never Go Wrong,155.962,2022,Never Go Wrong Nicky Youre,3,5ObPqdq0HKY,https://www.youtube.com/watch?v=5ObPqdq0HKY,Nicky Youre & David Hugo - Never Go Wrong,Chill Nation,Chill Nation,155.0,59803,Nicky Youre & David Hugo - Never Go Wrong STREAM NOW: https://trapnation.komi.io Nicky Youre ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_027,41CgzGD7xlgnJe14R4cqkL,Paris in the Rain,LAUV,I met you when I was 18. (the playlist),204.712,2018,Paris in the Rain LAUV,1,kOCkne-Bku4,https://www.youtube.com/watch?v=kOCkne-Bku4,Lauv - Paris in the Rain [Official Video],Lauv,Lauv,217.0,209018385,"Lauv's debut album, ~how i'm feeling~ is available now: http://lauv.lnk.to/howimfeelingYD I met you when I was 18. is a collection ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_027,41CgzGD7xlgnJe14R4cqkL,Paris in the Rain,LAUV,I met you when I was 18. (the playlist),204.712,2018,Paris in the Rain LAUV,2,JZELmUooBlY,https://www.youtube.com/watch?v=JZELmUooBlY,Lauv - Paris In The Rain (Lyric Video),Koala Kontrol,Koala Kontrol,206.0,60430220,check out my spotify playlist - http://spoti.fi/293vj6r Follow Lauv's playlist at: http://lauv.lnk.to/imywiw18 • Download ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_027,41CgzGD7xlgnJe14R4cqkL,Paris in the Rain,LAUV,I met you when I was 18. (the playlist),204.712,2018,Paris in the Rain LAUV,3,a36VS8m9of4,https://www.youtube.com/watch?v=a36VS8m9of4,Lauv - Paris in the Rain (Lyrics),life + lyrics,life + lyrics,205.0,7249,Lauv - Paris in the Rain (Lyrics) Follow: https://www.instagram.com/lauvsongs/ https://www.facebook.com/lauvsongs/ ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_028,5LPtJAFD8H5nMJrTk6qTWn,SEA,City Girl | tiffi,C-GIRL,194.12,2021,SEA City Girl,1,O8IXen6ylyE,https://www.youtube.com/watch?v=O8IXen6ylyE,city girl | s e a ~ feat. tiffi,City Girl,City Girl,195.0,82695,"Buy on Bandcamp ▷ https://city-girl.bandcamp.com/ Spotify ▷ https://spoti.fi/2z9NHL6 vocals, songwriting - tiffi @tiffimusic ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_028,5LPtJAFD8H5nMJrTk6qTWn,SEA,City Girl | tiffi,C-GIRL,194.12,2021,SEA City Girl,2,ykTI8Rzf4T4,https://www.youtube.com/watch?v=ykTI8Rzf4T4,SEA (lyric video),tiffi !,tiffi !,193.0,8752,City Girl's socials: ~~~~~~~~~~~~~~~~~~ bandcamp: https://city-girl.bandcamp.com/​ merch: https://citygirlmusic.bigcartel.com/p.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_028,5LPtJAFD8H5nMJrTk6qTWn,SEA,City Girl | tiffi,C-GIRL,194.12,2021,SEA City Girl,3,BM-1j33dR9A,https://www.youtube.com/watch?v=BM-1j33dR9A,"Hatsune Miku: Project DIVA Future Tone - [PV] ""Deep Sea City Underground"" (Romaji/English Subs)",Karin's Channel,Karin's Channel,206.0,225746,"PV for the song ""Deep Sea City Underground"" (深海シティアンダーグラウンド Shinkai City Underground), by TanakaB, sung by ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_029,7iu08M7YBorwtM1ZfeKP1U,i know,Alys | fcj,i know,165.333,2019,i know Alys,1,FSw_l-RlUi0,https://www.youtube.com/watch?v=FSw_l-RlUi0,i know,Alys,Alys,166.0,9891,Provided to YouTube by DistroKid i know · Alys · fcj · fcj i know ℗ Sneaker Kids Released on: 2019-12-17 Auto-generated by ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_029,7iu08M7YBorwtM1ZfeKP1U,i know,Alys | fcj,i know,165.333,2019,i know Alys,2,qEhlbbQobe0,https://www.youtube.com/watch?v=qEhlbbQobe0,fcj - i know (w/ alys) (lyrics/cc),puritywaves🌊,puritywaves🌊,166.0,1042,美学 Bigaku The creation of art and beauty. Subscribe now ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_029,7iu08M7YBorwtM1ZfeKP1U,i know,Alys | fcj,i know,165.333,2019,i know Alys,3,odIAdjMlx74,https://www.youtube.com/watch?v=odIAdjMlx74,fcj i know (ft. alys),Ambition,Ambition,166.0,33433,listen on spotify https://open.spotify.com/track/7iu08M7YBorwtM1ZfeKP1U?si=Bx2UvZuWQ8WfJDrnmiRlmA fcj ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_030,2SSbQoEqPHu6qAgi3pFobY,Alone (Feat. LeeHi),Coogie | LEEHI,ALONE,179.0,2022,Alone (Feat. LeeHi) Coogie,1,V9G32deO0bk,https://www.youtube.com/watch?v=V9G32deO0bk,쿠기 (Coogie) - Alone (Feat. 이하이 (LeeHi)) Official MV (ENG),AOMGOFFICIAL,AOMGOFFICIAL,181.0,3165458,쿠기 (Coogie) - Alone (Feat. 이하이 (LeeHi)) Official MV (ENG) - STREAM NOW AT: https://aomgofficial.lnk.to/ALONE #쿠기 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_030,2SSbQoEqPHu6qAgi3pFobY,Alone (Feat. LeeHi),Coogie | LEEHI,ALONE,179.0,2022,Alone (Feat. LeeHi) Coogie,2,cdFtluvOc_Q,https://www.youtube.com/watch?v=cdFtluvOc_Q,쿠기 (Coogie) - Alone (Feat. 이하이) [ALONE],황윤하,황윤하,180.0,25650,쿠기 싱글 ALONE Track 1 (Prod. By GRAY) Track List 01. Alone (Feat. 이하이) 02. Fallin' 03. Good Night (Remix) (Feat.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_030,2SSbQoEqPHu6qAgi3pFobY,Alone (Feat. LeeHi),Coogie | LEEHI,ALONE,179.0,2022,Alone (Feat. LeeHi) Coogie,3,MMn1gvTTVTU,https://www.youtube.com/watch?v=MMn1gvTTVTU,쿠기 (Coogie) - Alone (Feat. 이하이) / Kpop / Lyrics / 가사,NN Music,NN Music,180.0,1713194,이 영상에 대한 수익은 모두 원작자에게 돌아갑니다. * 영상에 사용된 음원 저작권자의 설정에 따라 광고가 표시될 수 있습니다.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_031,3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,Teqkoi | Aiko,You Broke My Heart Again,103.4,2018,You Broke My Heart Again Teqkoi,1,rVJaVb0u6Co,https://www.youtube.com/watch?v=rVJaVb0u6Co,Teqkoi - You Broke My Heart Again (Lyrics) ft. Aiko,Aurora Vibes,Aurora Vibes,124.0,32447713,Discover on Spotify https://ffm.to/av-spotify Stream & Download Spotify - https://spoti.fi/3jKsZpU Apple Music ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_031,3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,Teqkoi | Aiko,You Broke My Heart Again,103.4,2018,You Broke My Heart Again Teqkoi,2,4KZi9d4ws3o,https://www.youtube.com/watch?v=4KZi9d4ws3o,You Broke My Heart Again,Teqkoi,Teqkoi,104.0,215550,Provided to YouTube by Create Music Group You Broke My Heart Again · Teqkoi You Broke My Heart Again ℗ Teqkoi Released ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_031,3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,Teqkoi | Aiko,You Broke My Heart Again,103.4,2018,You Broke My Heart Again Teqkoi,3,TPy0pWILDkw,https://www.youtube.com/watch?v=TPy0pWILDkw,Teqkoi - You Broke My Heart Again (ft. Aiko) 1 HOUR,TBO Lucid,TBO Lucid,3628.0,2470441,One Hour Music - Satisfy your loop needs. Enjoy the video? Subscribe!,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_032,2PStV5Xyg5iiH1cniZORMa,你别怕,张妙格,你别怕,207.352,2024,你别怕 张妙格,1,DHVwKv58rrE,https://www.youtube.com/watch?v=DHVwKv58rrE,你别怕,Miaoge Zhang - Topic,Miaoge Zhang - Topic,208.0,4707,Provided to YouTube by EWway Culture Ltd 你别怕· 张妙格你别怕℗ 2024 讯飞音乐Released on: 2024-01-06 Composer: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_032,2PStV5Xyg5iiH1cniZORMa,你别怕,张妙格,你别怕,207.352,2024,你别怕 张妙格,2,3BtnPlgbuS0,https://www.youtube.com/watch?v=3BtnPlgbuS0,张妙格 - 你别怕【漆黑的天快亮了 冰冷的雨快停了，爱你的人快到了 你永远值得。】『動態歌詞Lyrics』♫,SLV Music Channel,SLV Music Channel,217.0,877,你别怕#张妙格#動態歌詞#华语流行音乐频道▶︎點擊訂閱收聽更多好聽的歌曲: https://www.youtube.com/@SLVMusicChannel/ ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_032,2PStV5Xyg5iiH1cniZORMa,你别怕,张妙格,你别怕,207.352,2024,你别怕 张妙格,3,vIJeUegwMSQ,https://www.youtube.com/watch?v=vIJeUegwMSQ,「你别怕」演唱#张妙格 ［好歌听不厌］#歌词 #字幕 #高音质,爱听歌的小猫,爱听歌的小猫,207.0,204,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_033,5f4njgyIwbtswRgyR9dkpz,짝사랑,KozyPop | Dizzy Blue | Flaboi,Seoul Vibes Pt. 10,262.077,2019,짝사랑 KozyPop,1,w3c1K9IqFx4,https://www.youtube.com/watch?v=w3c1K9IqFx4,"KozyPop - 짝사랑 (Song By Dizzy Blue, Flaboi) (Prod.CO$MO_✿)",KozyPop,KozyPop,263.0,83536,Follow KozyPop / 코지팝 https://linktr.ee/kozypop Follow the artists Dizzy Blue - https://soundcloud.com/cobalt_blue0503 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_033,5f4njgyIwbtswRgyR9dkpz,짝사랑,KozyPop | Dizzy Blue | Flaboi,Seoul Vibes Pt. 10,262.077,2019,짝사랑 KozyPop,2,xwn-XuUpfNE,https://www.youtube.com/watch?v=xwn-XuUpfNE,"KozyPop - 짝사랑 (Song By Dizzy Blue, Flaboi) (Prod. CO$MO_✿)",LINK6,LINK6,263.0,275,"Track List / 트랙리스트 KozyPop - 짝사랑 (Song By Dizzy Blue, Flaboi) (Prod. CO$MO_✿) ✖ LINK6는 A June & J Beat가 2012년 ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_033,5f4njgyIwbtswRgyR9dkpz,짝사랑,KozyPop | Dizzy Blue | Flaboi,Seoul Vibes Pt. 10,262.077,2019,짝사랑 KozyPop,3,b0HBW6QKhnw,https://www.youtube.com/watch?v=b0HBW6QKhnw,KozyPop - Fool To Love (Song By RIPLEY) (Prod. Ranez),KozyPop,KozyPop,164.0,119072,Follow KozyPop / 코지팝 https://linktr.ee/kozypop Follow the artists RIPLEY (리플리) - https://soundcloud.com/r-ipley Ranez ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_034,1ShRHPAiiIrh0arZbSFmx1,Heavy,The Marías,CINEMA,253.213,2021,Heavy The Marías,1,1BCqCgamowo,https://www.youtube.com/watch?v=1BCqCgamowo,The Marías - Heavy (Official Audio),The Marías,The Marías,254.0,30338382,The Marías - Heavy Stream 'CINEMA' here: https://themarias.lnk.to/CINEMA Subscribe to our channel here: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_034,1ShRHPAiiIrh0arZbSFmx1,Heavy,The Marías,CINEMA,253.213,2021,Heavy The Marías,2,RR3xmYI_T78,https://www.youtube.com/watch?v=RR3xmYI_T78,The Marías - Heavy (lyrics),air lyrics,air lyrics,254.0,30468,"Subscribe for the greatest hits: https://www.youtube.com/@airlyricz The Marías - Heavy | AIR | Lyrics (LYRICS) [Verse 1] I'm heavy, ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_034,1ShRHPAiiIrh0arZbSFmx1,Heavy,The Marías,CINEMA,253.213,2021,Heavy The Marías,3,I-yOr19aDcA,https://www.youtube.com/watch?v=I-yOr19aDcA,The Marías - Heavy | Lyrics,Spring Sounds,Spring Sounds,254.0,227067,Subscribe And Watch Today's HOTTEST POP Lyric Videos: https://www.youtube.com/channel/UCfE77LjhWsyNsorvnPGTDUQ ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_035,0JL7DoEqAUcOntWmBuOSdh,For You,LEEHI | Crush,For You,205.12,2020,For You LEEHI,1,fB3kTcfjybg,https://www.youtube.com/watch?v=fB3kTcfjybg,For You (Feat. Crush),OfficialLEEHI,OfficialLEEHI,206.0,34888925,Provided to YouTube by Genie Music Corporation For You (Feat. Crush) · LeeHi For You ℗ 2020 AOMG Released on: 2020-12-16 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_035,0JL7DoEqAUcOntWmBuOSdh,For You,LEEHI | Crush,For You,205.12,2020,For You LEEHI,2,ZFdHh-MWB6Q,https://www.youtube.com/watch?v=ZFdHh-MWB6Q,이하이 (LeeHi) - 'For You (Feat. Crush)' Official Live Video (KOR/CHN),AOMGOFFICIAL,AOMGOFFICIAL,234.0,5672630,이하이 (LeeHi) - 'For You (Feat. Crush)' Official Live Video - https://aomgofficial.lnk.to/ForYou #이하이 #LeeHi #크러쉬 #Crush ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_035,0JL7DoEqAUcOntWmBuOSdh,For You,LEEHI | Crush,For You,205.12,2020,For You LEEHI,3,b58-KBBo_Tc,https://www.youtube.com/watch?v=b58-KBBo_Tc,Lee Hi For You (Feat. Crush) Lyrics (이하이 For You 가사) [Color Coded Lyrics/Eng],Lemoring,Lemoring,207.0,904473,BY-LEMORING All Rights Administered By AOMG ☆Thank you for watching!☆ ♥ Sorry for any mistakes ♥ ☆ Please Subscribe ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_036,63mL1DdcSFfxVJ9XGnSRQz,Basics,TWICE,BETWEEN 1&2,176.973,2022,Basics TWICE,1,59Z6bDaIQtY,https://www.youtube.com/watch?v=59Z6bDaIQtY,Basics,TWICE,TWICE,177.0,12286358,Provided to YouTube by JYP Entertainment Corporation Basics · TWICE BETWEEN 1 & 2 ℗ 2022 JYP Entertainment Released ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_036,63mL1DdcSFfxVJ9XGnSRQz,Basics,TWICE,BETWEEN 1&2,176.973,2022,Basics TWICE,2,ECuo_lWeo1c,https://www.youtube.com/watch?v=ECuo_lWeo1c,TWICE 'Basics' Lyrics (트와이스 Basics 가사) (Color Coded Lyrics),honeymoon,honeymoon,177.0,951492,No intention of copyright infringement. [Do not reload the video as it has copyright!] • Mini Album: BETWEEN 1&2 • Song name: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_036,63mL1DdcSFfxVJ9XGnSRQz,Basics,TWICE,BETWEEN 1&2,176.973,2022,Basics TWICE,3,n_2Pw_gnOUc,https://www.youtube.com/watch?v=n_2Pw_gnOUc,TWICE “BASICS” MV,STANTWICE,STANTWICE,176.0,109783,This is fan made enjoy all credits to twice.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_037,0NXjNea8bK1Wm5A5isd4te,At this moment,amin | Dept | NASON,Spring,159.999,2021,At this moment amin,1,b4XXyrKkBT8,https://www.youtube.com/watch?v=b4XXyrKkBT8,"에이민(amin), 뎁트(Dept) - 이쯤에(At this moment)(Feat. 나선(Nason)) Lyric video",Dept 뎁트,Dept 뎁트,161.0,24374,original link - https://www.youtube.com/watch?v=q1VWUDCZyUw 3월 3일 오후 12시에 음원사이트에 정식 발매 됩니다!,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_037,0NXjNea8bK1Wm5A5isd4te,At this moment,amin | Dept | NASON,Spring,159.999,2021,At this moment amin,2,T938_cqPlLA,https://www.youtube.com/watch?v=T938_cqPlLA,In My Dreams | Amin Davis feat. Ilyas Mao x Faisal Salah | (Official Nasheed Video) - Vocals Only,Muslimi  and Amin Davis,Muslimi  and Amin Davis,190.0,1009443,"Subscribe for more! https://www.youtube.com/@muslimi?sub_confirmation=1 Muslimi Studios Presents ""In My Dreams"" Written by ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_037,0NXjNea8bK1Wm5A5isd4te,At this moment,amin | Dept | NASON,Spring,159.999,2021,At this moment amin,3,N_FuwAyog5c,https://www.youtube.com/watch?v=N_FuwAyog5c,This FNAF Free Roam 20/20/20/20 BROKE ME..,Aimin,Aimin,767.0,6978095,The FNAF Free Roam 20/20/20/20 BROKE ME.. Those Nights at Fredbear's: New Destiny: ...,,,
